% Model,Untitled_plug_l_0.09_cap_l_0.9_u_a_5e-9_run_t_5880.mph
% Version,COMSOL 4.4.0.248
% Date,"Mar 10 2015, 11:21"
% Dimension,1
% Nodes,23521
% Expressions,1
% Description,Table graph
% ,
1084.75,3.6470241216629495
1085,1.9477948869396942
1085.25,5.505651781344969
1085.5,4.897118673165696
1085.75,2.6995688587527686
1086,1.9603426917158007
1086.25,1.628174002028125
1086.5,2.705030049470617
1086.75,5.461007222754203
1087,4.121667184096783
1087.25,6.0280836694272155
1087.5,8.35214650867915
1087.75,2.2658563072048152
1088,3.8059419788322213
1088.25,5.188586508318522
1088.5,1.786686386305595
1088.75,4.727027540887561
1089,5.239220435862349
1089.25,3.38796771015881
1089.5,5.817926715487534
1089.75,3.9275619797661387
1090,4.551143717336642
1090.25,-1.4872042733402093
1090.5,3.0412232600053413
1090.75,3.7395298832953325
1091,1.773209767553822
1091.25,2.452089523075574
1091.5,2.663519024577058
1091.75,3.6697718871191847
1092,1.3923440789711266
1092.25,2.426178416612674
1092.5,2.8078255672189223
1092.75,4.228914672567861
1093,3.0209775006724295
1093.25,4.413249060692662
1093.5,4.32017271271292
1093.75,4.42647603253262
1094,4.977745337187949
1094.25,4.557759455572483
1094.5,2.024626500283762
1094.75,0.199444022667804
1095,7.73557856990161
1095.25,2.527307762209089
1095.5,3.906208845635244
1095.75,4.460419784313119
1096,2.305304231320424
1096.25,2.3587476740097784
1096.5,1.5324900379631334
1096.75,5.40824916912948
1097,1.6238393356133607
1097.25,1.9308932000203136
1097.5,3.839219530293199
1097.75,4.053259962379424
1098,3.861060405842599
1098.25,3.774667131819573
1098.5,2.345626949242498
1098.75,7.98771407377974
1099,6.43208289557734
1099.25,4.087589837435052
1099.5,2.2534930885714726
1099.75,4.879426836071921
1100,2.7497406621516656
1100.25,1.9642016559312636
1100.5,3.302174936776774
1100.75,3.8420478280487282
1101,5.048747850417606
1101.25,3.9074128923078075
1101.5,7.191042775617818
1101.75,4.930772140851121
1102,7.309684797672323
1102.25,2.53765545766301
1102.5,4.415296325346127
1102.75,5.6612685180156666
1103,8.485499957669612
1103.25,3.236366531002595
1103.5,5.016169192046989
1103.75,2.975777540542828
1104,5.24814631189604
1104.25,6.329589430064069
1104.5,3.1502986520872325
1104.75,2.6272053805667537
1105,3.699531338300758
1105.25,2.0992885796358984
1105.5,7.168244445611877
1105.75,4.503505040934027
1106,2.6204606055793787
1106.25,0.48636528296538595
1106.5,4.175765730529978
1106.75,3.4150533968698986
1107,1.566578187648151
1107.25,3.81385768007731
1107.5,6.1699559595301645
1107.75,3.9607511831216495
1108,4.532011449647878
1108.25,1.7835780133425057
1108.5,4.481267324260783
1108.75,5.930323163183905
1109,3.4133371081040007
1109.25,4.181495645452232
1109.5,4.384110103540752
1109.75,3.2193739465240774
1110,2.1168725177105796
1110.25,4.067839555475048
1110.5,1.0769192618534835
1110.75,3.7888740838339285
1111,2.4503478085077024
1111.25,7.727524924126273
1111.5,4.353236480343751
1111.75,4.275641258644588
1112,5.223401639315525
1112.25,4.094423958734499
1112.5,3.7326706794933378
1112.75,1.3034951408049276
1113,3.414967975697073
1113.25,1.5238896982096204
1113.5,3.545614656451793
1113.75,2.4207286523863853
1114,4.334368289870661
1114.25,-1.1404522138667688
1114.5,4.565003545162628
1114.75,6.035101361228986
1115,3.2264072936509223
1115.25,6.849109796017957
1115.5,6.438070621199271
1115.75,2.8581816366093094
1116,2.334657574046654
1116.25,2.9185691452467397
1116.5,4.697210406876366
1116.75,6.744640022189592
1117,1.2616863868647277
1117.25,2.2537553511974635
1117.5,3.0971440064269258
1117.75,4.426968039664213
1118,2.1980366893373713
1118.25,2.062252657945568
1118.5,2.0992095292840314
1118.75,2.7002644316191375
1119,2.3633847868031745
1119.25,1.1189428737567184
1119.5,3.7251133776712235
1119.75,6.719854273738075
1120,4.09700529515705
1120.25,2.106383056103708
1120.5,5.036000489464481
1120.75,4.907216879829523
1121,8.438662866843893
1121.25,3.761556769940476
1121.5,6.722015977491967
1121.75,-0.7108361621112949
1122,-1.9841849704763461
1122.25,2.8912375367715524
1122.5,5.930350100760877
1122.75,4.235315139468453
1123,4.3311025547648265
1123.25,6.007815403299427
1123.5,3.273218963922381
1123.75,7.276978579752369
1124,4.67884031464853
1124.25,1.6584457793206557
1124.5,3.138462538527648
1124.75,2.9512074947384694
1125,4.33481978536792
1125.25,6.200309460207894
1125.5,5.546089469989536
1125.75,1.06661993711415
1126,4.490962710900445
1126.25,6.149215903074931
1126.5,3.0269142036670504
1126.75,3.5437255558014185
1127,4.331534239427088
1127.25,3.3238817626122708
1127.5,0.5286589075977547
1127.75,4.053331610777814
1128,5.139880921933723
1128.25,7.633866769611964
1128.5,6.641993365325852
1128.75,3.8228120286556404
1129,3.1217394203744186
1129.25,5.555678457491791
1129.5,1.0345302546388087
1129.75,5.496426471281716
1130,3.3095304491574637
1130.25,2.0960056453759126
1130.5,6.9055035191876595
1130.75,2.38809449415886
1131,1.872692566554878
1131.25,6.017451230167655
1131.5,2.4515767393807213
1131.75,4.649026145275706
1132,3.545166322014931
1132.25,5.986695934662422
1132.5,4.976634511916993
1132.75,7.112493036062098
1133,4.385916963762558
1133.25,3.2309588021802673
1133.5,2.9195193889830664
1133.75,3.655880930324431
1134,0.8585116405517339
1134.25,3.791608038051519
1134.5,0.29899808253918314
1134.75,5.506480973913456
1135,4.3505140471332595
1135.25,2.4331624464639368
1135.5,4.1653611731729585
1135.75,6.535749081941191
1136,4.623954460571682
1136.25,5.848757578806011
1136.5,3.3694258486872077
1136.75,4.325098490546149
1137,4.325934371981513
1137.25,3.247341914626985
1137.5,4.793940498837597
1137.75,0.45791709372005135
1138,7.307548326904331
1138.25,2.7904671254027633
1138.5,6.509668113290885
1138.75,3.460184839362314
1139,4.083340243461511
1139.25,4.579950459480805
1139.5,3.3629549598933552
1139.75,8.599420108321322
1140,3.0089586812181275
1140.25,5.566308137305899
1140.5,5.292719928856587
1140.75,3.680085329584089
1141,4.716732889307709
1141.25,2.1463345369422724
1141.5,5.506647292410133
1141.75,4.819583994309756
1142,1.480115705489597
1142.25,9.371486771752169
1142.5,-0.2522060778716218
1142.75,4.6688734440771595
1143,5.418804654002172
1143.25,3.9295909322888267
1143.5,3.8487561690864562
1143.75,4.806643176987272
1144,4.474510497098036
1144.25,1.6049131260710392
1144.5,4.895203466202913
1144.75,3.075235764510538
1145,5.627836369243307
1145.25,4.820121839515836
1145.5,2.9469834591687163
1145.75,3.4020176898763843
1146,0.6473952071668517
1146.25,5.816718223545244
1146.5,4.220151105009457
1146.75,2.5013070909391395
1147,5.415505515882106
1147.25,4.915934786697045
1147.5,8.086877347671038
1147.75,3.305086452845706
1148,3.08795149400282
1148.25,3.0547077213407556
1148.5,4.05939894667494
1148.75,5.099629120755042
1149,2.628984214522329
1149.25,3.762988795803067
1149.5,4.1062037461616
1149.75,0.14066502816095594
1150,6.703603279661015
1150.25,2.297289255670965
1150.5,6.093583630902869
1150.75,1.6071002724817771
1151,3.752734481456484
1151.25,1.3590368584238037
1151.5,4.781373913945297
1151.75,3.378693395511727
1152,6.660685244816627
1152.25,3.570540890869455
1152.5,7.004343007131687
1152.75,1.5777554889263157
1153,2.3703477549206875
1153.25,4.9388509925760316
1153.5,0.7185571773843462
1153.75,3.8418256070229924
1154,0.47442141229019347
1154.25,0.5076124085048604
1154.5,6.758632124699606
1154.75,3.0713036259169915
1155,3.843256927272514
1155.25,0.7016318776425143
1155.5,0.8199811163996791
1155.75,2.224903972391997
1156,3.3073909941731547
1156.25,2.5495027518222297
1156.5,4.532923006941864
1156.75,2.8599535587920797
1157,5.1578782597112545
1157.25,5.798789450388319
1157.5,4.981077186989191
1157.75,3.9147741231684514
1158,1.935297276553495
1158.25,1.813800422485379
1158.5,5.821352937905617
1158.75,8.072085433885446
1159,8.289553527670794
1159.25,4.086126267388332
1159.5,5.539421307750614
1159.75,2.037988415365625
1160,2.1027437024922206
1160.25,5.732086345298681
1160.5,3.670292667237073
1160.75,2.44648622185395
1161,3.61018210373586
1161.25,6.886800084276276
1161.5,6.782120828853224
1161.75,4.64392551107333
1162,5.031954616971934
1162.25,5.433828366886174
1162.5,2.2236632858105616
1162.75,5.521918213115363
1163,0.7126271271615833
1163.25,5.712289233020953
1163.5,5.194930525552238
1163.75,5.877437780675947
1164,2.5039518883474017
1164.25,4.068908500278793
1164.5,8.146150353413454
1164.75,6.321214648674492
1165,2.8391826041815804
1165.25,5.721127437095756
1165.5,2.0302198360074084
1165.75,6.258055177255761
1166,-1.5835955996597009
1166.25,4.9296834005015695
1166.5,6.5232591226566585
1166.75,4.4017291681582025
1167,6.832323025313447
1167.25,2.5918081215966775
1167.5,5.047042379128907
1167.75,1.839205831808428
1168,5.479200705627222
1168.25,5.165450163612723
1168.5,5.253998263014984
1168.75,5.03434601582344
1169,6.864629803307149
1169.25,1.759256615601122
1169.5,4.929042604682896
1169.75,4.215491697074336
1170,0.5311257834321863
1170.25,-0.5899960274211061
1170.5,5.276057893896817
1170.75,4.768586713679945
1171,2.1122970983991247
1171.25,5.453247456220402
1171.5,3.339996985559182
1171.75,3.8481150055311413
1172,0.7532815531528352
1172.25,5.143172822478315
1172.5,4.867891309589487
1172.75,5.5179138836525885
1173,4.929996009823038
1173.25,4.045952436305901
1173.5,2.18870548717716
1173.75,6.492896732622658
1174,1.1941904784020534
1174.25,2.457878120920671
1174.5,4.4192636255329685
1174.75,5.786931908282621
1175,5.010264489444925
1175.25,1.9421837216661824
1175.5,1.9082665169520066
1175.75,2.6349247289013795
1176,2.0482356941870377
1176.25,4.929792188877628
1176.5,-0.4577983196190665
1176.75,5.296265256340869
1177,2.9062643073701397
1177.25,2.624696329969087
1177.5,1.9479008374531912
1177.75,7.53381737831079
1178,3.355443192296241
1178.25,3.7402301157507774
1178.5,5.127047871818159
1178.75,4.049405036539518
1179,4.4718208215977855
1179.25,0.911680568067827
1179.5,2.7664782577636333
1179.75,4.617179561466548
1180,6.398193853078249
1180.25,6.7929591519502
1180.5,2.68199627081676
1180.75,7.339931087176803
1181,3.3391393386315955
1181.25,1.6334322327321953
1181.5,7.044784513538326
1181.75,6.49772284301343
1182,1.882313005948871
1182.25,5.098980030815352
1182.5,2.6594955571252585
1182.75,1.076150029960815
1183,4.266578461497548
1183.25,4.081771007305382
1183.5,4.3709288292593165
1183.75,-0.6141660087852068
1184,4.578070884499713
1184.25,6.344359891875262
1184.5,8.647246644288566
1184.75,2.140254527080196
1185,4.101057579054874
1185.25,4.904360647617429
1185.5,3.0292564876489076
1185.75,1.9281692841120037
1186,7.022325657017948
1186.25,5.339920358202883
1186.5,1.3757155571766055
1186.75,3.493737771745145
1187,-0.8043538190781794
1187.25,4.507182542742793
1187.5,3.307305425851159
1187.75,6.7568654589244055
1188,3.040044717504102
1188.25,6.521233866023089
1188.5,4.81773360369738
1188.75,2.284552245304835
1189,3.800572361624115
1189.25,5.498036020265581
1189.5,0.2448595780913188
1189.75,4.29080669530258
1190,5.582604071867546
1190.25,6.897339082111174
1190.5,2.6312522761958506
1190.75,4.201693241162499
1191,4.231601390753183
1191.25,3.000601593219518
1191.5,3.2983469466173636
1191.75,2.045148413023729
1192,8.533050914493046
1192.25,5.462158315928333
1192.5,1.8952950055625437
1192.75,1.918636612108705
1193,2.7675881995312985
1193.25,-0.2830314766439913
1193.5,1.6615936993645453
1193.75,-0.2154795508797154
1194,8.433308336717806
1194.25,1.8317776253784916
1194.5,-0.5413261756656883
1194.75,7.592926467028394
1195,1.7099063766094824
1195.25,7.934568593020059
1195.5,4.700927080894661
1195.75,4.3493123277617745
1196,5.534155180176632
1196.25,6.321661697845386
1196.5,2.6273409882582563
1196.75,3.0152750919941513
1197,5.588775360727023
1197.25,2.8090147549768867
1197.5,3.8593708249629963
1197.75,2.078485086895084
1198,2.494145713099864
1198.25,4.007382272089146
1198.5,5.699466722337934
1198.75,6.4265344170138095
1199,4.5044655444978305
1199.25,2.106797701344114
1199.5,5.247779260836329
1199.75,6.316486080082285
1200,2.1213761687015387
1200.25,3.7860743448733856
1200.5,3.121904048507342
1200.75,5.476302232651147
1201,4.192077618795245
1201.25,5.299159213161719
1201.5,5.475114278522677
1201.75,5.961942390494186
1202,3.399283344303766
1202.25,1.293386797876882
1202.5,1.6092981461427553
1202.75,3.6784071148202764
1203,6.032438699195497
1203.25,5.384038187557449
1203.5,6.884872199891521
1203.75,3.6925642982490854
1204,1.0679474809360356
1204.25,3.3961580490914685
1204.5,4.8126269799004096
1204.75,4.663539440313011
1205,4.4026132553333985
1205.25,5.151351211711086
1205.5,0.05912827434325478
1205.75,6.713132084468387
1206,0.2311167930591416
1206.25,6.756768609401645
1206.5,5.005696153161594
1206.75,6.016482463960398
1207,1.6189118662860817
1207.25,2.7639691456197455
1207.5,2.1746756461051766
1207.75,5.720212210261344
1208,0.3235695377379744
1208.25,5.278545184973507
1208.5,3.861219646834309
1208.75,3.1957023347754596
1209,6.872853898464638
1209.25,1.0433283411296923
1209.5,5.827186943431673
1209.75,6.51579051420139
1210,6.827574776768185
1210.25,2.3594504682012003
1210.5,7.050096257933156
1210.75,4.26958907362306
1211,7.045274151076077
1211.25,7.041779218703387
1211.5,5.2182531578794915
1211.75,3.4166037707428893
1212,5.616397837624354
1212.25,3.394785624730311
1212.5,5.395556886677942
1212.75,0.41242615583996606
1213,2.2608602880318793
1213.25,5.205419146777614
1213.5,7.496462648485504
1213.75,4.809613759107946
1214,2.587488992601039
1214.25,6.848166507072538
1214.5,1.1720196422532994
1214.75,5.078925924342443
1215,7.95071556030315
1215.25,3.086293247058389
1215.5,6.6543504816958094
1215.75,4.3679467361353925
1216,2.788507723345885
1216.25,5.9740356751710655
1216.5,1.7378338770461905
1216.75,2.4496137020582696
1217,3.0934968478055804
1217.25,6.056856831687524
1217.5,7.820794153622962
1217.75,4.021516288749304
1218,2.872144181341062
1218.25,0.16881795101587688
1218.5,2.4588894774082233
1218.75,5.016683992686968
1219,5.298352614139805
1219.25,4.438752970058769
1219.5,4.7152314436255915
1219.75,-0.05220293866873654
1220,1.5730963991640405
1220.25,5.792745099791519
1220.5,3.6584598848603678
1220.75,4.966359477578749
1221,1.0465474933717918
1221.25,0.7960471844413204
1221.5,4.7724158193464365
1221.75,5.326612881197062
1222,5.324895526750839
1222.25,3.4757655440539112
1222.5,4.357902210712908
1222.75,3.7228492209949233
1223,6.023749525159985
1223.25,4.616589372211998
1223.5,1.2721478477777937
1223.75,2.874474696589453
1224,8.039941197196905
1224.25,4.275015655427328
1224.5,0.8654413377361766
1224.75,2.3961105899440787
1225,4.324388504995169
1225.25,2.7233851684327397
1225.5,3.444630954304564
1225.75,0.45958042291760914
1226,0.23457933250871116
1226.25,0.020646112831187332
1226.5,4.2785869416143365
1226.75,7.028153613369837
1227,6.770375558751106
1227.25,2.265417587075231
1227.5,4.1452812613918715
1227.75,3.8398262846626094
1228,6.0419206489498345
1228.25,2.9669449316685372
1228.5,0.09809022408236008
1228.75,2.7102540149586036
1229,5.967724497596103
1229.25,6.301859315389887
1229.5,-1.343817385142319
1229.75,-0.6409415532294149
1230,1.8047904669369446
1230.25,7.3761890352638275
1230.5,4.458572841229432
1230.75,3.511115694207069
1231,6.609447849875629
1231.25,1.8725713387705563
1231.5,3.0937323734395386
1231.75,4.44070916267561
1232,5.173971158228576
1232.25,5.169096598359841
1232.5,4.628003583342473
1232.75,5.586356948366197
1233,4.235283168389399
1233.25,5.795617163894373
1233.5,1.5143202384610632
1233.75,0.1674908284005816
1234,4.344298025797336
1234.25,1.3602164398915992
1234.5,6.92750042930668
1234.75,3.166224075769495
1235,4.475505879819874
1235.25,3.9146877242891316
1235.5,3.8457846204774064
1235.75,4.026435647293787
1236,7.57971646404974
1236.25,5.651773070421665
1236.5,4.73382327011647
1236.75,4.191784263888538
1237,3.404687879389591
1237.25,2.5104705889112755
1237.5,5.239510516499814
1237.75,4.6610373546511905
1238,1.9728341778817475
1238.25,1.6492094179283534
1238.5,1.7040782626718658
1238.75,0.4419915783897406
1239,5.593438349867496
1239.25,1.9545554705537787
1239.5,3.558957060208013
1239.75,3.7753560703957856
1240,6.233460143051759
1240.25,6.487346979682372
1240.5,0.9046527728652494
1240.75,6.621877442879308
1241,1.2773978177066923
1241.25,7.32449382891188
1241.5,4.3511454835710754
1241.75,8.336363751373945
1242,1.5891803786164416
1242.25,2.599133521677955
1242.5,1.3759116549684516
1242.75,4.50171060047097
1243,4.321031798262554
1243.25,1.7291123863671354
1243.5,1.813086550486453
1243.75,6.082452466121379
1244,4.42136767431867
1244.25,4.166776941875715
1244.5,5.111305023642484
1244.75,6.923415475939589
1245,0.7597693649222008
1245.25,5.9780218199323505
1245.5,1.923720920949802
1245.75,6.168843278083137
1246,1.5433337997054328
1246.25,1.8534742258524197
1246.5,2.1285066201214535
1246.75,5.879719045327351
1247,1.9660610430682819
1247.25,2.142320877275607
1247.5,5.624885293128438
1247.75,3.0310862764312825
1248,2.451214106175271
1248.25,1.489707080568497
1248.5,5.269366502008765
1248.75,0.5813276482001712
1249,5.577401367645709
1249.25,6.462125069808909
1249.5,7.112731553009922
1249.75,4.893307412104471
1250,1.2533079076693585
1250.25,6.08287263211622
1250.5,2.4287798676253947
1250.75,4.060999589890998
1251,-0.04337896860274936
1251.25,6.319695045783813
1251.5,0.6227785077473964
1251.75,4.931817161613282
1252,4.859980598323024
1252.25,4.516048828663578
1252.5,4.506632105949795
1252.75,6.6973535507159445
1253,1.2247470656055452
1253.25,0.6217379286065134
1253.5,-0.4235702145760524
1253.75,5.453525809534565
1254,1.363223428545454
1254.25,1.3821208086633556
1254.5,2.3316482334087745
1254.75,6.013608739683592
1255,7.561884325787761
1255.25,3.447544601710357
1255.5,3.5538628621997326
1255.75,5.7718213953592565
1256,3.511248809476954
1256.25,6.619962659721005
1256.5,4.79183158803053
1256.75,5.108523017762074
1257,4.554638229511255
1257.25,6.04567728402954
1257.5,6.978881475093567
1257.75,5.308655369061359
1258,5.795285491453118
1258.25,0.34939672272394223
1258.5,4.9521291796472235
1258.75,2.0367896761821833
1259,2.570012630944569
1259.25,2.7763321928105307
1259.5,6.614357742308683
1259.75,4.825503052380063
1260,4.064051498419396
1260.25,4.902035513340065
1260.5,5.1764196432516245
1260.75,0.7610891547923723
1261,4.820433635917844
1261.25,2.7734404692079866
1261.5,3.3750390476943246
1261.75,4.269854710379776
1262,5.0801312425466545
1262.25,4.46638049100338
1262.5,4.123515114173546
1262.75,2.5531034386138147
1263,3.8012754259774617
1263.25,3.864120270947585
1263.5,3.0305994912373047
1263.75,2.0830782746116885
1264,3.1675814848053925
1264.25,2.3522251423070792
1264.5,0.5842053838766255
1264.75,2.993002055648115
1265,3.569398294823027
1265.25,4.512094019139922
1265.5,3.2476111440253588
1265.75,4.293899075225596
1266,6.6608962062274815
1266.25,3.8901787817855977
1266.5,6.588552982340305
1266.75,3.149221828089057
1267,3.2962148311435255
1267.25,1.7794888276961005
1267.5,4.357128728841198
1267.75,1.6177231306438429
1268,2.7501095693613378
1268.25,5.559378784732093
1268.5,5.246757239420962
1268.75,5.153896739222077
1269,4.746975095229074
1269.25,6.373249775206938
1269.5,3.972133612936996
1269.75,5.655864994120088
1270,5.794473044995651
1270.25,5.753704115196131
1270.5,3.187434655445528
1270.75,5.1921372001110235
1271,2.762530953215642
1271.25,2.440821360645677
1271.5,2.5247878757299875
1271.75,3.6202206462612385
1272,6.799281685887178
1272.25,4.4394336203839755
1272.5,4.75624927397832
1272.75,5.520053033950821
1273,3.0444259292564126
1273.25,4.752655281039124
1273.5,8.76093982308965
1273.75,4.314802923409374
1274,3.4556373278836854
1274.25,5.297551799481647
1274.5,2.6867669069440754
1274.75,4.30870641225909
1275,3.907494160109672
1275.25,4.928108216340047
1275.5,5.333495737112858
1275.75,4.384056972126554
1276,3.610713175565866
1276.25,5.475267802630526
1276.5,5.659710980470187
1276.75,5.886014510439607
1277,7.165659682774561
1277.25,3.5147183336104324
1277.5,5.069531013846867
1277.75,8.330395262849027
1278,7.542845917923645
1278.25,3.7760437752452316
1278.5,2.4416334826452917
1278.75,2.3946380856193468
1279,2.085806572541532
1279.25,5.07306183070902
1279.5,7.081351652531241
1279.75,3.6953260502333456
1280,2.867010785860489
1280.25,3.7153264503336243
1280.5,3.8953962080529574
1280.75,4.923337337906867
1281,3.4196595938734986
1281.25,5.899980144123937
1281.5,1.8810861627809645
1281.75,5.632386242836955
1282,3.380452597651982
1282.25,3.0628684938877595
1282.5,2.5324188002003636
1282.75,3.8201919257741928
1283,6.9389168432118655
1283.25,3.615280032095936
1283.5,8.534181747780432
1283.75,5.406206072099633
1284,2.0936539391266638
1284.25,2.781067082914326
1284.5,1.2855769065648828
1284.75,2.2504425891576476
1285,2.366830633268157
1285.25,0.4803373985479703
1285.5,5.167096049087926
1285.75,2.362360392721071
1286,5.398115178008489
1286.25,2.5695692992522696
1286.5,4.4886675698307945
1286.75,2.3891700539815366
1287,4.642607132460166
1287.25,3.3339392114613027
1287.5,2.0032780642640677
1287.75,2.8614852181361026
1288,3.854251227182858
1288.25,3.2660305693703138
1288.5,2.813560059434051
1288.75,4.380365211447036
1289,3.100783500398854
1289.25,5.115826022357719
1289.5,6.729308243904605
1289.75,2.924618641750835
1290,4.8988940312097915
1290.25,2.341745741243671
1290.5,3.1479397900573205
1290.75,3.9144605512098383
1291,2.855528450364699
1291.25,-1.6186566439087187
1291.5,8.957129805109432
1291.75,3.9614255390608633
1292,4.23803613380883
1292.25,3.1833789313241763
1292.5,3.261112541164347
1292.75,1.1796319689028387
1293,4.826769920892223
1293.25,5.4833367789862635
1293.5,4.8169735170764545
1293.75,3.5367268853567784
1294,4.53949241947365
1294.25,5.156686114657936
1294.5,7.5291219475887825
1294.75,6.563831303810527
1295,5.132507174376674
1295.25,4.974686264755024
1295.5,4.731514712910413
1295.75,6.411747642477572
1296,1.7437618498616723
1296.25,4.231371126151526
1296.5,3.0373928458437565
1296.75,3.163898232680935
1297,4.712748233498196
1297.25,5.1566675941827285
1297.5,3.522773999200692
1297.75,5.822752802797382
1298,4.065677431978803
1298.25,2.3152915549660746
1298.5,3.2666353648153055
1298.75,4.425841643620279
1299,5.857976668036947
1299.25,2.1695723178204127
1299.5,4.083834993497409
1299.75,3.4161636340869266
1300,1.7319931930400279
1300.25,2.7297162806682462
1300.5,6.265374071656802
1300.75,5.288496142364861
1301,-2.703293831399681
1301.25,3.536509258503722
1301.5,-3.714631780419766
1301.75,3.901375610682089
1302,0.001068737699268389
1302.25,4.664569991571621
1302.5,5.007836265749218
1302.75,3.8581358783689836
1303,3.09207779158394
1303.25,1.6856233265033758
1303.5,2.098573050857573
1303.75,4.844264129750426
1304,4.668215289237725
1304.25,6.230248830494448
1304.5,1.1919245478333824
1304.75,4.067668779442945
1305,1.204876387354441
1305.25,2.923915334121659
1305.5,4.718177495746056
1305.75,3.9852269383580143
1306,4.731966708723239
1306.25,3.52950585218475
1306.5,4.690276261683957
1306.75,2.5697895107114226
1307,3.136295276316977
1307.25,5.765024064427147
1307.5,1.7788043267526061
1307.75,4.671930232597108
1308,5.942597732825521
1308.25,5.790322646547197
1308.5,3.2715138676418456
1308.75,6.904501264720306
1309,4.468333578986108
1309.25,8.33250636895549
1309.5,7.435393034213471
1309.75,9.955499163327652
1310,3.177823258667321
1310.25,6.794701311250617
1310.5,1.1904470287184483
1310.75,2.113784816564973
1311,2.4723228461834927
1311.25,2.1356455511891266
1311.5,4.981597985228007
1311.75,5.257183269080253
1312,4.461204757120835
1312.25,1.598776539193988
1312.5,6.6356403226939635
1312.75,2.9120661117472966
1313,4.843423039473651
1313.25,2.1118326888433163
1313.5,6.038900034443918
1313.75,3.5699144308007695
1314,2.816418174241667
1314.25,2.91456277168274
1314.5,7.430335316811447
1314.75,3.68568231874213
1315,7.5536563106904415
1315.25,6.495644005707904
1315.5,1.8039853886546928
1315.75,6.620775449530799
1316,9.317913507876835
1316.25,2.907044252074162
1316.5,5.694449488958636
1316.75,4.39141368651627
1317,5.202951368257539
1317.25,3.9322159168857262
1317.5,3.6346424714261207
1317.75,5.031298491022605
1318,4.336234781108756
1318.25,4.905925874858865
1318.5,4.922059501418047
1318.75,1.9848380553341078
1319,2.4145858203821806
1319.25,2.4063385418243053
1319.5,4.270988597987824
1319.75,5.190968365053312
1320,3.3152595788155574
1320.25,3.034120280932785
1320.5,6.366808234205544
1320.75,4.438123345826104
1321,1.24414387924372
1321.25,4.493254915729402
1321.5,3.5859653619925362
1321.75,3.2067326144629575
1322,5.982374320298691
1322.25,5.4350027128706575
1322.5,4.489045339042922
1322.75,2.387638196468405
1323,3.2357635831939486
1323.25,0.9187267646985198
1323.5,2.5039183000240874
1323.75,3.326168647020643
1324,0.9956873206514167
1324.25,2.5228742327433804
1324.5,4.424567819295624
1324.75,3.0083986872366797
1325,4.530681398147903
1325.25,4.875152640912261
1325.5,4.877269545736196
1325.75,5.997486349554724
1326,1.0923138449855259
1326.25,7.003570650976572
1326.5,5.668021204798023
1326.75,5.554768038335617
1327,6.104422512531046
1327.25,1.6729663182016996
1327.5,6.84084356229318
1327.75,0.7643147072828977
1328,0.7650403131418305
1328.25,0.5001565969533244
1328.5,1.0693728161264104
1328.75,5.704877648214332
1329,5.640866186926443
1329.25,4.749795352771117
1329.5,5.10749093538332
1329.75,3.819001038992525
1330,5.18233380212626
1330.25,3.042957087227708
1330.5,8.167207561393772
1330.75,1.8971213473509103
1331,6.193392749486099
1331.25,6.932910543190176
1331.5,0.601753731711306
1331.75,4.991655371523801
1332,3.9553521177839404
1332.25,2.944714386470068
1332.5,4.626955422644761
1332.75,3.4592067163760736
1333,3.322375646130694
1333.25,3.6542530258205455
1333.5,6.480850004703928
1333.75,7.5120304292295526
1334,6.443767585677138
1334.25,4.951268409686239
1334.5,3.043976394585789
1334.75,2.0052184791318357
1335,3.111247824185124
1335.25,1.9969651758966085
1335.5,3.910253898052582
1335.75,7.4369185385317635
1336,0.7013111629942177
1336.25,5.025895750506915
1336.5,1.6358881859552405
1336.75,1.7347468005489688
1337,4.007002881769417
1337.25,5.284860020552491
1337.5,3.6621053218961293
1337.75,2.3439043524689214
1338,5.789376918135637
1338.25,2.7369535880223106
1338.5,7.167733737162375
1338.75,4.077707611372418
1339,6.178570687511299
1339.25,7.427141756001944
1339.5,0.48728896903932495
1339.75,3.4982796161107386
1340,3.9219458060581305
1340.25,6.159960422374064
1340.5,4.068195874443029
1340.75,6.15589345970599
1341,8.84579820813111
1341.25,5.8295520954654885
1341.5,2.0515603232653103
1341.75,3.740095314191541
1342,0.3663799986116649
1342.25,2.278376612995523
1342.5,5.390626454352752
1342.75,6.287450220485077
1343,2.2347122265079493
1343.25,4.584261634099001
1343.5,3.0564850872556457
1343.75,5.139113481127303
1344,3.001455218438231
1344.25,2.0420551275773815
1344.5,3.0566116092248015
1344.75,6.044860500168438
1345,3.3658782166334618
1345.25,1.1770726729663425
1345.5,4.570723192834763
1345.75,5.005611329562487
1346,2.4533852157851235
1346.25,4.3261900689662935
1346.5,6.979547980258614
1346.75,5.369559772177021
1347,5.228634998995276
1347.25,2.785045677968257
1347.5,4.506473282420413
1347.75,5.127937599160032
1348,1.9055331345143478
1348.25,5.500108961188148
1348.5,6.692397469988412
1348.75,1.704786314240451
1349,2.760422241793754
1349.25,3.9493574233701034
1349.5,3.6025180306147355
1349.75,4.071068801900576
1350,2.6647985082307377
1350.25,4.119985805134755
1350.5,0.3725788305672336
1350.75,3.596967514683306
1351,3.249828354448949
1351.25,4.951878033384722
1351.5,1.4698797020873133
1351.75,4.34730450395325
1352,4.618618522273429
1352.25,5.233206741502493
1352.5,3.863491294215687
1352.75,4.838862665893276
1353,3.9563058260707042
1353.25,4.11124120152581
